Provinsi,NamaKab/Kota,KodeKab/Kota,Sumber air minum,Jumlah rumah tangga
KALIMANTAN SELATAN,TANAH BUMBU,6310,Sumber Terlindung,"2,579"
KALIMANTAN SELATAN,TANAH BUMBU,6310,Sumber Tidak Terlindung,"9,758"
KALIMANTAN SELATAN,BALANGAN,6311,Air Kemasan,62
KALIMANTAN SELATAN,BALANGAN,6311,Air Ledeng,"1,052"
KALIMANTAN SELATAN,BALANGAN,6311,Sumber Terlindung,"2,017"
KALIMANTAN SELATAN,BALANGAN,6311,Sumber Tidak Terlindung,"4,301"
KALIMANTAN SELATAN,KOTA BANJARMASIN,6371,Air Kemasan,512
KALIMANTAN SELATAN,KOTA BANJARMASIN,6371,Air Ledeng,"35,682"
KALIMANTAN SELATAN,KOTA BANJARMASIN,6371,Sumber Terlindung,62
KALIMANTAN SELATAN,KOTA BANJARMASIN,6371,Sumber Tidak Terlindung,377
KALIMANTAN SELATAN,KOTA BANJAR BARU,6372,Air Kemasan,"1,200"
KALIMANTAN SELATAN,KOTA BANJAR BARU,6372,Air Ledeng,767
KALIMANTAN SELATAN,KOTA BANJAR BARU,6372,Sumber Terlindung,"3,620"
KALIMANTAN SELATAN,KOTA BANJAR BARU,6372,Sumber Tidak Terlindung,"5,194"
KALIMANTAN SELATAN,TOTAL,"8,419",Air Kemasan,"61,989"
KALIMANTAN SELATAN,TOTAL,"8,419",Air Ledeng,"61,643"
KALIMANTAN SELATAN,TOTAL,"8,419",Sumber Terlindung,"113,841"
KALIMANTAN TIMUR,PASER,6401,Air Kemasan,"3,515"
KALIMANTAN TIMUR,PASER,6401,Air Ledeng,"2,168"
KALIMANTAN TIMUR,PASER,6401,Sumber Terlindung,"3,357"
KALIMANTAN TIMUR,PASER,6401,Sumber Tidak Terlindung,"12,386"
KALIMANTAN TIMUR,KUTAI BARAT,6402,Air Kemasan,667
KALIMANTAN TIMUR,KUTAI BARAT,6402,Air Ledeng,753
KALIMANTAN TIMUR,KUTAI BARAT,6402,Sumber Terlindung,"2,230"
KALIMANTAN TIMUR,KUTAI BARAT,6402,Sumber Tidak Terlindung,"6,500"
KALIMANTAN TIMUR,KUTAI KARTANEGARA,6403,Air Kemasan,"11,869"
KALIMANTAN TIMUR,KUTAI KARTANEGARA,6403,Air Ledeng,"5,246"
KALIMANTAN TIMUR,KUTAI KARTANEGARA,6403,Sumber Terlindung,"5,687"
KALIMANTAN TIMUR,KUTAI KARTANEGARA,6403,Sumber Tidak Terlindung,"13,017"
KALIMANTAN TIMUR,KUTAI TIMUR,6404,Air Kemasan,"7,356"
KALIMANTAN TIMUR,KUTAI TIMUR,6404,Air Ledeng,"2,540"
KALIMANTAN TIMUR,KUTAI TIMUR,6404,Sumber Terlindung,"2,760"
KALIMANTAN TIMUR,KUTAI TIMUR,6404,Sumber Tidak Terlindung,"9,678"
KALIMANTAN TIMUR,BERAU,6405,Air Kemasan,900
KALIMANTAN TIMUR,BERAU,6405,Air Ledeng,915
KALIMANTAN TIMUR,BERAU,6405,Sumber Terlindung,"1,902"
KALIMANTAN TIMUR,BERAU,6405,Sumber Tidak Terlindung,"4,252"
KALIMANTAN TIMUR,PENAJAM PASER UTARA,6409,Air Kemasan,"3,999"
KALIMANTAN TIMUR,PENAJAM PASER UTARA,6409,Air Ledeng,601
KALIMANTAN TIMUR,PENAJAM PASER UTARA,6409,Sumber Terlindung,"2,333"
KALIMANTAN TIMUR,PENAJAM PASER UTARA,6409,Sumber Tidak Terlindung,"3,570"
KALIMANTAN TIMUR,MAHAKAM HULU,6411,Air Kemasan,35
KALIMANTAN TIMUR,MAHAKAM HULU,6411,Air Ledeng,5
KALIMANTAN TIMUR,MAHAKAM HULU,6411,Sumber Terlindung,288
KALIMANTAN TIMUR,MAHAKAM HULU,6411,Sumber Tidak Terlindung,"1,785"
KALIMANTAN TIMUR,KOTA BALIKPAPAN,6471,Air Kemasan,"8,372"
KALIMANTAN TIMUR,KOTA BALIKPAPAN,6471,Air Ledeng,"11,449"
KALIMANTAN TIMUR,KOTA BALIKPAPAN,6471,Sumber Terlindung,"2,844"
KALIMANTAN TIMUR,KOTA BALIKPAPAN,6471,Sumber Tidak Terlindung,"2,028"
KALIMANTAN TIMUR,KOTA SAMARINDA,6472,Air Kemasan,"12,315"
KALIMANTAN TIMUR,KOTA SAMARINDA,6472,Air Ledeng,"10,206"
KALIMANTAN TIMUR,KOTA SAMARINDA,6472,Sumber Terlindung,"2,457"
KALIMANTAN TIMUR,KOTA SAMARINDA,6472,Sumber Tidak Terlindung,"2,336"
KALIMANTAN TIMUR,KOTA BONTANG,6474,Air Kemasan,"3,540"
KALIMANTAN TIMUR,KOTA BONTANG,6474,Air Ledeng,"3,041"
KALIMANTAN TIMUR,KOTA BONTANG,6474,Sumber Terlindung,539
KALIMANTAN TIMUR,KOTA BONTANG,6474,Sumber Tidak Terlindung,320
KALIMANTAN TIMUR,TOTAL,"52,568",Air Kemasan,"36,924"
KALIMANTAN TIMUR,TOTAL,"52,568",Air Ledeng,"24,397"
KALIMANTAN TIMUR,TOTAL,"52,568",Sumber Terlindung,"55,872"
KALIMANTAN UTARA,MALINAU,6501,Air Kemasan,381
KALIMANTAN UTARA,MALINAU,6501,Air Ledeng,990
KALIMANTAN UTARA,MALINAU,6501,Sumber Terlindung,298
KALIMANTAN UTARA,MALINAU,6501,Sumber Tidak Terlindung,"2,985"
KALIMANTAN UTARA,BULUNGAN,6502,Air Kemasan,436
KALIMANTAN UTARA,BULUNGAN,6502,Air Ledeng,378
KALIMANTAN UTARA,BULUNGAN,6502,Sumber Terlindung,319
KALIMANTAN UTARA,BULUNGAN,6502,Sumber Tidak Terlindung,"4,262"
KALIMANTAN UTARA,TANA TIDUNG,6503,Air Kemasan,32
KALIMANTAN UTARA,TANA TIDUNG,6503,Air Ledeng,5
KALIMANTAN UTARA,TANA TIDUNG,6503,Sumber Terlindung,63
KALIMANTAN UTARA,TANA TIDUNG,6503,Sumber Tidak Terlindung,593
KALIMANTAN UTARA,NUNUKAN,6504,Air Kemasan,"1,459"
KALIMANTAN UTARA,NUNUKAN,6504,Air Ledeng,"1,090"
KALIMANTAN UTARA,NUNUKAN,6504,Sumber Terlindung,"1,217"
KALIMANTAN UTARA,NUNUKAN,6504,Sumber Tidak Terlindung,"9,134"
KALIMANTAN UTARA,KOTA TARAKAN,6571,Air Kemasan,"3,427"
KALIMANTAN UTARA,KOTA TARAKAN,6571,Air Ledeng,"1,615"
KALIMANTAN UTARA,KOTA TARAKAN,6571,Sumber Terlindung,"1,131"
KALIMANTAN UTARA,KOTA TARAKAN,6571,Sumber Tidak Terlindung,"4,007"
KALIMANTAN UTARA,TOTAL,"5,735",Air Kemasan,"4,078"
KALIMANTAN UTARA,TOTAL,"5,735",Air Ledeng,"3,028"
KALIMANTAN UTARA,TOTAL,"5,735",Sumber Terlindung,"20,981"
SULAWESI UTARA,BOLAANG MONGONDOW,7101,Air Kemasan,"1,365"
SULAWESI UTARA,BOLAANG MONGONDOW,7101,Air Ledeng,"1,640"
SULAWESI UTARA,BOLAANG MONGONDOW,7101,Sumber Terlindung,"12,244"
SULAWESI UTARA,BOLAANG MONGONDOW,7101,Sumber Tidak Terlindung,"10,543"
SULAWESI UTARA,MINAHASA,7102,Air Kemasan,"1,430"
SULAWESI UTARA,MINAHASA,7102,Air Ledeng,"1,662"
SULAWESI UTARA,MINAHASA,7102,Sumber Terlindung,"12,921"
SULAWESI UTARA,MINAHASA,7102,Sumber Tidak Terlindung,"4,522"
SULAWESI UTARA,KEPULAUAN SANGIHE,7103,Air Kemasan,27
SULAWESI UTARA,KEPULAUAN SANGIHE,7103,Air Ledeng,"1,041"
SULAWESI UTARA,KEPULAUAN SANGIHE,7103,Sumber Terlindung,"5,245"
SULAWESI UTARA,KEPULAUAN SANGIHE,7103,Sumber Tidak Terlindung,"3,346"
SULAWESI UTARA,KEPULAUAN TALAUD,7104,Air Kemasan,63
SULAWESI UTARA,KEPULAUAN TALAUD,7104,Air Ledeng,508
SULAWESI UTARA,KEPULAUAN TALAUD,7104,Sumber Terlindung,"4,227"
SULAWESI UTARA,KEPULAUAN TALAUD,7104,Sumber Tidak Terlindung,"2,410"
SULAWESI UTARA,MINAHASA SELATAN,7105,Air Kemasan,"1,897"
SULAWESI UTARA,MINAHASA SELATAN,7105,Air Ledeng,848
SULAWESI UTARA,MINAHASA SELATAN,7105,Sumber Terlindung,"16,917"
SULAWESI UTARA,MINAHASA SELATAN,7105,Sumber Tidak Terlindung,"5,380"
SULAWESI UTARA,MINAHASA UTARA,7106,Air Kemasan,"2,318"
SULAWESI UTARA,MINAHASA UTARA,7106,Air Ledeng,"1,190"
SULAWESI UTARA,MINAHASA UTARA,7106,Sumber Terlindung,"9,313"
SULAWESI UTARA,MINAHASA UTARA,7106,Sumber Tidak Terlindung,"3,585"
SULAWESI UTARA,BOLAANG MONGONDOW UTARA,7107,Air Kemasan,362
SULAWESI UTARA,BOLAANG MONGONDOW UTARA,7107,Air Ledeng,72
SULAWESI UTARA,BOLAANG MONGONDOW UTARA,7107,Sumber Terlindung,"3,233"
SULAWESI UTARA,BOLAANG MONGONDOW UTARA,7107,Sumber Tidak Terlindung,"3,427"
SULAWESI UTARA,SIAU TAGULANDANG BIARO,7108,Air Kemasan,24
SULAWESI UTARA,SIAU TAGULANDANG BIARO,7108,Air Ledeng,120
SULAWESI UTARA,SIAU TAGULANDANG BIARO,7108,Sumber Terlindung,"1,372"
SULAWESI UTARA,SIAU TAGULANDANG BIARO,7108,Sumber Tidak Terlindung,"1,330"
SULAWESI UTARA,MINAHASA TENGGARA,7109,Air Kemasan,"1,593"
SULAWESI UTARA,MINAHASA TENGGARA,7109,Air Ledeng,737
SULAWESI UTARA,MINAHASA TENGGARA,7109,Sumber Terlindung,"5,015"
SULAWESI UTARA,MINAHASA TENGGARA,7109,Sumber Tidak Terlindung,"2,157"
SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,7110,Air Kemasan,226
SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,7110,Air Ledeng,302
SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,7110,Sumber Terlindung,"2,986"
SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,7110,Sumber Tidak Terlindung,"1,620"
SULAWESI UTARA,BOLAANG MONGONDOW TIMUR,7111,Air Kemasan,274
SULAWESI UTARA,BOLAANG MONGONDOW TIMUR,7111,Air Ledeng,831
SULAWESI UTARA,BOLAANG MONGONDOW TIMUR,7111,Sumber Terlindung,"2,574"
SULAWESI UTARA,BOLAANG MONGONDOW TIMUR,7111,Sumber Tidak Terlindung,"1,353"
SULAWESI UTARA,KOTA MANADO,7171,Air Kemasan,"9,364"
SULAWESI UTARA,KOTA MANADO,7171,Air Ledeng,"1,588"
SULAWESI UTARA,KOTA MANADO,7171,Sumber Terlindung,"5,635"
SULAWESI UTARA,KOTA MANADO,7171,Sumber Tidak Terlindung,"2,724"
SULAWESI UTARA,KOTA BITUNG,7172,Air Kemasan,"3,293"
SULAWESI UTARA,KOTA BITUNG,7172,Air Ledeng,"2,257"
SULAWESI UTARA,KOTA BITUNG,7172,Sumber Terlindung,"6,353"
SULAWESI UTARA,KOTA BITUNG,7172,Sumber Tidak Terlindung,"1,182"
SULAWESI UTARA,KOTA TOMOHON,7173,Air Kemasan,967
SULAWESI UTARA,KOTA TOMOHON,7173,Air Ledeng,"1,064"
SULAWESI UTARA,KOTA TOMOHON,7173,Sumber Terlindung,"4,374"
SULAWESI UTARA,KOTA TOMOHON,7173,Sumber Tidak Terlindung,"1,269"
SULAWESI UTARA,KOTAMOBAGU,7174,Air Kemasan,"1,298"
SULAWESI UTARA,KOTAMOBAGU,7174,Air Ledeng,"1,511"
SULAWESI UTARA,KOTAMOBAGU,7174,Sumber Terlindung,"3,342"
SULAWESI UTARA,KOTAMOBAGU,7174,Sumber Tidak Terlindung,"1,556"
SULAWESI UTARA,TOTAL,"24,501",Air Kemasan,"15,371"
SULAWESI UTARA,TOTAL,"24,501",Air Ledeng,"95,751"
SULAWESI UTARA,TOTAL,"24,501",Sumber Terlindung,"46,404"
SULAWESI TENGAH,BANGGAI KEPULAUAN,7201,Air Kemasan,156
SULAWESI TENGAH,BANGGAI KEPULAUAN,7201,Air Ledeng,"1,655"
SULAWESI TENGAH,BANGGAI KEPULAUAN,7201,Sumber Terlindung,"7,864"
SULAWESI TENGAH,BANGGAI KEPULAUAN,7201,Sumber Tidak Terlindung,"2,516"
SULAWESI TENGAH,BANGGAI,7202,Air Kemasan,948
SULAWESI TENGAH,BANGGAI,7202,Air Ledeng,"2,754"
SULAWESI TENGAH,BANGGAI,7202,Sumber Terlindung,"18,560"
SULAWESI TENGAH,BANGGAI,7202,Sumber Tidak Terlindung,"12,870"
SULAWESI TENGAH,MOROWALI,7203,Air Kemasan,399
SULAWESI TENGAH,MOROWALI,7203,Air Ledeng,133
SULAWESI TENGAH,MOROWALI,7203,Sumber Terlindung,"6,376"
SULAWESI TENGAH,MOROWALI,7203,Sumber Tidak Terlindung,"3,104"
SULAWESI TENGAH,POSO,7204,Air Kemasan,893
SULAWESI TENGAH,POSO,7204,Air Ledeng,"2,973"
SULAWESI TENGAH,POSO,7204,Sumber Terlindung,"13,136"
SULAWESI TENGAH,POSO,7204,Sumber Tidak Terlindung,"7,235"
SULAWESI TENGAH,DONGGALA,7205,Air Kemasan,336
SULAWESI TENGAH,DONGGALA,7205,Air Ledeng,"2,199"
SULAWESI TENGAH,DONGGALA,7205,Sumber Terlindung,"16,860"
SULAWESI TENGAH,DONGGALA,7205,Sumber Tidak Terlindung,"12,901"
SULAWESI TENGAH,TOLI-TOLI,7206,Air Kemasan,302
SULAWESI TENGAH,TOLI-TOLI,7206,Air Ledeng,"2,566"
SULAWESI TENGAH,TOLI-TOLI,7206,Sumber Terlindung,"7,214"
SULAWESI TENGAH,TOLI-TOLI,7206,Sumber Tidak Terlindung,"9,167"
SULAWESI TENGAH,BUOL,7207,Air Kemasan,571
SULAWESI TENGAH,BUOL,7207,Air Ledeng,"1,418"
SULAWESI TENGAH,BUOL,7207,Sumber Terlindung,"6,064"
SULAWESI TENGAH,BUOL,7207,Sumber Tidak Terlindung,"5,348"
SULAWESI TENGAH,PARIGI MOUTONG,7208,Air Kemasan,"1,322"
SULAWESI TENGAH,PARIGI MOUTONG,7208,Air Ledeng,"1,120"
SULAWESI TENGAH,PARIGI MOUTONG,7208,Sumber Terlindung,"23,535"
SULAWESI TENGAH,PARIGI MOUTONG,7208,Sumber Tidak Terlindung,"18,011"
SULAWESI TENGAH,TOJO UNA-UNA,7209,Air Kemasan,73
SULAWESI TENGAH,TOJO UNA-UNA,7209,Air Ledeng,"1,896"
SULAWESI TENGAH,TOJO UNA-UNA,7209,Sumber Terlindung,"8,961"
SULAWESI TENGAH,TOJO UNA-UNA,7209,Sumber Tidak Terlindung,"3,423"
SULAWESI TENGAH,SIGI,7210,Air Kemasan,69
SULAWESI TENGAH,SIGI,7210,Air Ledeng,158
SULAWESI TENGAH,SIGI,7210,Sumber Terlindung,"12,863"
SULAWESI TENGAH,SIGI,7210,Sumber Tidak Terlindung,"8,993"
SULAWESI TENGAH,BANGGAI LAUT,7211,Air Kemasan,25
SULAWESI TENGAH,BANGGAI LAUT,7211,Air Ledeng,591
SULAWESI TENGAH,BANGGAI LAUT,7211,Sumber Terlindung,"2,785"
SULAWESI TENGAH,BANGGAI LAUT,7211,Sumber Tidak Terlindung,868
SULAWESI TENGAH,MOROWALI UTARA,7212,Air Kemasan,234
SULAWESI TENGAH,MOROWALI UTARA,7212,Air Ledeng,336
SULAWESI TENGAH,MOROWALI UTARA,7212,Sumber Terlindung,"4,877"
SULAWESI TENGAH,MOROWALI UTARA,7212,Sumber Tidak Terlindung,"4,444"
SULAWESI TENGAH,KOTA PALU,7271,Air Kemasan,"2,064"
SULAWESI TENGAH,KOTA PALU,7271,Air Ledeng,"1,073"
SULAWESI TENGAH,KOTA PALU,7271,Sumber Terlindung,"9,057"
SULAWESI TENGAH,KOTA PALU,7271,Sumber Tidak Terlindung,"1,009"
SULAWESI TENGAH,TOTAL,"7,392",Air Kemasan,"18,872"
SULAWESI TENGAH,TOTAL,"7,392",Air Ledeng,"138,152"
SULAWESI TENGAH,TOTAL,"7,392",Sumber Terlindung,"89,889"
SULAWESI SELATAN,KEPULAUAN SELAYAR,7301,Air Kemasan,665
SULAWESI SELATAN,KEPULAUAN SELAYAR,7301,Air Ledeng,"1,632"
SULAWESI SELATAN,KEPULAUAN SELAYAR,7301,Sumber Terlindung,"9,585"
SULAWESI SELATAN,KEPULAUAN SELAYAR,7301,Sumber Tidak Terlindung,"1,693"
SULAWESI SELATAN,BULUKUMBA,7302,Air Kemasan,"2,161"
SULAWESI SELATAN,BULUKUMBA,7302,Air Ledeng,"2,678"
SULAWESI SELATAN,BULUKUMBA,7302,Sumber Terlindung,"20,825"
SULAWESI SELATAN,BULUKUMBA,7302,Sumber Tidak Terlindung,"9,869"
SULAWESI SELATAN,BANTAENG,7303,Air Kemasan,191
SULAWESI SELATAN,BANTAENG,7303,Air Ledeng,"3,451"
SULAWESI SELATAN,BANTAENG,7303,Sumber Terlindung,"10,596"
SULAWESI SELATAN,BANTAENG,7303,Sumber Tidak Terlindung,"2,600"
SULAWESI SELATAN,JENEPONTO,7304,Air Kemasan,"1,964"
SULAWESI SELATAN,JENEPONTO,7304,Air Ledeng,"6,222"
SULAWESI SELATAN,JENEPONTO,7304,Sumber Terlindung,"38,171"
SULAWESI SELATAN,JENEPONTO,7304,Sumber Tidak Terlindung,"5,252"
SULAWESI SELATAN,TAKALAR,7305,Air Kemasan,"1,134"
SULAWESI SELATAN,TAKALAR,7305,Air Ledeng,"8,531"
SULAWESI SELATAN,TAKALAR,7305,Sumber Terlindung,"19,994"
SULAWESI SELATAN,TAKALAR,7305,Sumber Tidak Terlindung,"4,479"
SULAWESI SELATAN,GOWA,7306,Air Kemasan,"5,079"
SULAWESI SELATAN,GOWA,7306,Air Ledeng,"1,740"
SULAWESI SELATAN,GOWA,7306,Sumber Terlindung,"51,487"
SULAWESI SELATAN,GOWA,7306,Sumber Tidak Terlindung,"11,720"
SULAWESI SELATAN,SINJAI,7307,Air Kemasan,158
SULAWESI SELATAN,SINJAI,7307,Air Ledeng,"1,806"
SULAWESI SELATAN,SINJAI,7307,Sumber Terlindung,"10,679"
SULAWESI SELATAN,SINJAI,7307,Sumber Tidak Terlindung,"8,228"
SULAWESI SELATAN,MAROS,7308,Air Kemasan,"2,563"
SULAWESI SELATAN,MAROS,7308,Air Ledeng,"1,553"
SULAWESI SELATAN,MAROS,7308,Sumber Terlindung,"13,582"
SULAWESI SELATAN,MAROS,7308,Sumber Tidak Terlindung,"12,790"
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,7309,Air Kemasan,"2,994"
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,7309,Air Ledeng,"3,358"
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,7309,Sumber Terlindung,"15,011"
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,7309,Sumber Tidak Terlindung,"10,724"
SULAWESI SELATAN,BARRU,7310,Air Kemasan,623
SULAWESI SELATAN,BARRU,7310,Air Ledeng,"1,355"
SULAWESI SELATAN,BARRU,7310,Sumber Terlindung,"12,102"
SULAWESI SELATAN,BARRU,7310,Sumber Tidak Terlindung,"2,445"
SULAWESI SELATAN,BONE,7311,Air Kemasan,"1,394"
SULAWESI SELATAN,BONE,7311,Air Ledeng,"3,893"
SULAWESI SELATAN,BONE,7311,Sumber Terlindung,"53,664"
SULAWESI SELATAN,BONE,7311,Sumber Tidak Terlindung,"21,204"
SULAWESI SELATAN,SOPPENG,7312,Air Kemasan,196
SULAWESI SELATAN,SOPPENG,7312,Air Ledeng,"1,331"
SULAWESI SELATAN,SOPPENG,7312,Sumber Terlindung,"16,545"
SULAWESI SELATAN,SOPPENG,7312,Sumber Tidak Terlindung,"3,580"
SULAWESI SELATAN,WAJO,7313,Air Kemasan,"1,087"
SULAWESI SELATAN,WAJO,7313,Air Ledeng,"2,590"
SULAWESI SELATAN,WAJO,7313,Sumber Terlindung,"15,702"
SULAWESI SELATAN,WAJO,7313,Sumber Tidak Terlindung,"10,505"
SULAWESI SELATAN,SIDENRENG RAPPANG,7314,Air Kemasan,537
SULAWESI SELATAN,SIDENRENG RAPPANG,7314,Air Ledeng,"1,565"
SULAWESI SELATAN,SIDENRENG RAPPANG,7314,Sumber Terlindung,"17,269"
SULAWESI SELATAN,SIDENRENG RAPPANG,7314,Sumber Tidak Terlindung,"2,059"
SULAWESI SELATAN,PINRANG,7315,Air Kemasan,"1,071"
SULAWESI SELATAN,PINRANG,7315,Air Ledeng,397
SULAWESI SELATAN,PINRANG,7315,Sumber Terlindung,"17,499"
SULAWESI SELATAN,PINRANG,7315,Sumber Tidak Terlindung,"4,040"
SULAWESI SELATAN,ENREKANG,7316,Air Kemasan,153
SULAWESI SELATAN,ENREKANG,7316,Air Ledeng,"1,173"
SULAWESI SELATAN,ENREKANG,7316,Sumber Terlindung,"9,805"
SULAWESI SELATAN,ENREKANG,7316,Sumber Tidak Terlindung,"8,688"
SULAWESI SELATAN,LUWU,7317,Air Kemasan,814
SULAWESI SELATAN,LUWU,7317,Air Ledeng,454
SULAWESI SELATAN,LUWU,7317,Sumber Terlindung,"17,015"
SULAWESI SELATAN,LUWU,7317,Sumber Tidak Terlindung,"15,414"
SULAWESI SELATAN,TANA TORAJA,7318,Air Kemasan,24
SULAWESI SELATAN,TANA TORAJA,7318,Air Ledeng,642
SULAWESI SELATAN,TANA TORAJA,7318,Sumber Terlindung,"11,587"
SULAWESI SELATAN,TANA TORAJA,7318,Sumber Tidak Terlindung,"12,004"
SULAWESI SELATAN,LUWU UTARA,7322,Air Kemasan,927
SULAWESI SELATAN,LUWU UTARA,7322,Air Ledeng,301
SULAWESI SELATAN,LUWU UTARA,7322,Sumber Terlindung,"19,768"
SULAWESI SELATAN,LUWU UTARA,7322,Sumber Tidak Terlindung,"10,967"
SULAWESI SELATAN,LUWU TIMUR,7325,Air Kemasan,768
SULAWESI SELATAN,LUWU TIMUR,7325,Air Ledeng,433
SULAWESI SELATAN,LUWU TIMUR,7325,Sumber Terlindung,"8,559"
SULAWESI SELATAN,LUWU TIMUR,7325,Sumber Tidak Terlindung,"8,753"
SULAWESI SELATAN,TORAJA UTARA,7326,Air Kemasan,69
SULAWESI SELATAN,TORAJA UTARA,7326,Air Ledeng,903
SULAWESI SELATAN,TORAJA UTARA,7326,Sumber Terlindung,"9,193"
SULAWESI SELATAN,TORAJA UTARA,7326,Sumber Tidak Terlindung,"13,500"
SULAWESI SELATAN,KOTA MAKASSAR,7371,Air Kemasan,"13,350"
SULAWESI SELATAN,KOTA MAKASSAR,7371,Air Ledeng,"28,199"
SULAWESI SELATAN,KOTA MAKASSAR,7371,Sumber Terlindung,"8,012"
SULAWESI SELATAN,KOTA MAKASSAR,7371,Sumber Tidak Terlindung,955
SULAWESI SELATAN,KOTA PAREPARE,7372,Air Kemasan,"1,302"
SULAWESI SELATAN,KOTA PAREPARE,7372,Air Ledeng,"2,581"
SULAWESI SELATAN,KOTA PAREPARE,7372,Sumber Terlindung,"3,108"
SULAWESI SELATAN,KOTA PAREPARE,7372,Sumber Tidak Terlindung,144
SULAWESI SELATAN,KOTA PALOPO,7373,Air Kemasan,469
SULAWESI SELATAN,KOTA PALOPO,7373,Air Ledeng,"2,353"
SULAWESI SELATAN,KOTA PALOPO,7373,Sumber Terlindung,"2,672"
SULAWESI SELATAN,KOTA PALOPO,7373,Sumber Tidak Terlindung,"1,781"
SULAWESI SELATAN,TOTAL,"39,693",Air Kemasan,"79,141"
SULAWESI SELATAN,TOTAL,"39,693",Air Ledeng,"412,430"
SULAWESI SELATAN,TOTAL,"39,693",Sumber Terlindung,"183,394"
SULAWESI TENGGARA,BUTON,7401,Air Kemasan,109
SULAWESI TENGGARA,BUTON,7401,Air Ledeng,"1,309"
SULAWESI TENGGARA,BUTON,7401,Sumber Terlindung,"6,818"
SULAWESI TENGGARA,BUTON,7401,Sumber Tidak Terlindung,"2,230"
SULAWESI TENGGARA,MUNA,7402,Air Kemasan,156
SULAWESI TENGGARA,MUNA,7402,Air Ledeng,"2,808"
SULAWESI TENGGARA,MUNA,7402,Sumber Terlindung,"14,944"
SULAWESI TENGGARA,MUNA,7402,Sumber Tidak Terlindung,"7,539"
SULAWESI TENGGARA,KONAWE,7403,Air Kemasan,428
SULAWESI TENGGARA,KONAWE,7403,Air Ledeng,776
SULAWESI TENGGARA,KONAWE,7403,Sumber Terlindung,"11,170"
SULAWESI TENGGARA,KONAWE,7403,Sumber Tidak Terlindung,"8,493"
SULAWESI TENGGARA,KOLAKA,7404,Air Kemasan,599
SULAWESI TENGGARA,KOLAKA,7404,Air Ledeng,"1,039"
SULAWESI TENGGARA,KOLAKA,7404,Sumber Terlindung,"7,747"
SULAWESI TENGGARA,KOLAKA,7404,Sumber Tidak Terlindung,"3,712"
SULAWESI TENGGARA,KONAWE SELATAN,7405,Air Kemasan,103
SULAWESI TENGGARA,KONAWE SELATAN,7405,Air Ledeng,268
SULAWESI TENGGARA,KONAWE SELATAN,7405,Sumber Terlindung,"15,404"
SULAWESI TENGGARA,KONAWE SELATAN,7405,Sumber Tidak Terlindung,"7,503"
SULAWESI TENGGARA,BOMBANA,7406,Air Kemasan,637
SULAWESI TENGGARA,BOMBANA,7406,Air Ledeng,"1,167"
SULAWESI TENGGARA,BOMBANA,7406,Sumber Terlindung,"10,578"
SULAWESI TENGGARA,BOMBANA,7406,Sumber Tidak Terlindung,"4,182"
SULAWESI TENGGARA,WAKATOBI,7407,Air Kemasan,108
SULAWESI TENGGARA,WAKATOBI,7407,Air Ledeng,"1,531"
SULAWESI TENGGARA,WAKATOBI,7407,Sumber Terlindung,"3,611"
SULAWESI TENGGARA,WAKATOBI,7407,Sumber Tidak Terlindung,"1,763"
SULAWESI TENGGARA,KOLAKA UTARA,7408,Air Kemasan,510
SULAWESI TENGGARA,KOLAKA UTARA,7408,Air Ledeng,"4,007"
SULAWESI TENGGARA,KOLAKA UTARA,7408,Sumber Terlindung,"7,306"
SULAWESI TENGGARA,KOLAKA UTARA,7408,Sumber Tidak Terlindung,"4,823"
SULAWESI TENGGARA,BUTON UTARA,7409,Air Kemasan,172
SULAWESI TENGGARA,BUTON UTARA,7409,Air Ledeng,682
SULAWESI TENGGARA,BUTON UTARA,7409,Sumber Terlindung,"3,831"
SULAWESI TENGGARA,BUTON UTARA,7409,Sumber Tidak Terlindung,"2,181"
SULAWESI TENGGARA,KONAWE UTARA,7410,Air Kemasan,72
SULAWESI TENGGARA,KONAWE UTARA,7410,Air Ledeng,48
SULAWESI TENGGARA,KONAWE UTARA,7410,Sumber Terlindung,"3,564"
SULAWESI TENGGARA,KONAWE UTARA,7410,Sumber Tidak Terlindung,"1,670"
SULAWESI TENGGARA,KOLAKA TIMUR,7411,Air Kemasan,83
SULAWESI TENGGARA,KOLAKA TIMUR,7411,Air Ledeng,619
SULAWESI TENGGARA,KOLAKA TIMUR,7411,Sumber Terlindung,"5,909"
SULAWESI TENGGARA,KOLAKA TIMUR,7411,Sumber Tidak Terlindung,"3,222"
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,Air Kemasan,4
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,Air Ledeng,163
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,Sumber Terlindung,"4,053"
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,Sumber Tidak Terlindung,"1,180"
SULAWESI TENGGARA,MUNA BARAT,7413,Air Kemasan,25
