Provinsi,NamaKab/Kota,KodeKab/Kota,Jumlah Rumah Tangga,Jumlah Individu,Tingkat Kesejahteraan
JAWA BARAT,INDRAMAYU,3212,"76,488","219,104",Desil 2 *)
JAWA BARAT,INDRAMAYU,3212,"58,640","127,770",Desil 3 *)
JAWA BARAT,INDRAMAYU,3212,"8,451","21,535",Desil 4 *)
JAWA BARAT,SUBANG,3213,"9,999","50,888",Desil 1 *)
JAWA BARAT,SUBANG,3213,"31,362","128,992",Desil 2 *)
JAWA BARAT,SUBANG,3213,"43,884","147,574",Desil 3 *)
JAWA BARAT,SUBANG,3213,"45,656","127,286",Desil 4 *)
JAWA BARAT,PURWAKARTA,3214,"10,685","56,283",Desil 1 *)
JAWA BARAT,PURWAKARTA,3214,"13,287","53,910",Desil 2 *)
JAWA BARAT,PURWAKARTA,3214,"17,458","57,064",Desil 3 *)
JAWA BARAT,PURWAKARTA,3214,"18,220","47,719",Desil 4 *)
JAWA BARAT,KARAWANG,3215,"59,787","267,131",Desil 1 *)
JAWA BARAT,KARAWANG,3215,"68,031","230,675",Desil 2 *)
JAWA BARAT,KARAWANG,3215,"57,986","158,781",Desil 3 *)
JAWA BARAT,KARAWANG,3215,"33,851","85,147",Desil 4 *)
JAWA BARAT,BEKASI,3216,"57,086","246,583",Desil 1 *)
JAWA BARAT,BEKASI,3216,"50,418","167,145",Desil 2 *)
JAWA BARAT,BEKASI,3216,"48,312","133,577",Desil 3 *)
JAWA BARAT,BEKASI,3216,"3,036","9,222",Desil 4 *)
JAWA BARAT,BANDUNG BARAT,3217,"70,110","296,233",Desil 1 *)
JAWA BARAT,BANDUNG BARAT,3217,"57,707","157,245",Desil 2 *)
JAWA BARAT,BANDUNG BARAT,3217,"9,114","20,556",Desil 3 *)
JAWA BARAT,BANDUNG BARAT,3217,"5,091","13,700",Desil 4 *)
JAWA BARAT,PANGANDARAN,3218,"8,410","33,481",Desil 1 *)
JAWA BARAT,PANGANDARAN,3218,"15,410","44,520",Desil 2 *)
JAWA BARAT,PANGANDARAN,3218,"14,956","33,031",Desil 3 *)
JAWA BARAT,PANGANDARAN,3218,"4,651","12,221",Desil 4 *)
JAWA BARAT,KOTA BOGOR,3271,"29,818","142,202",Desil 1 *)
JAWA BARAT,KOTA BOGOR,3271,"25,666","88,099",Desil 2 *)
JAWA BARAT,KOTA BOGOR,3271,"14,504","37,027",Desil 3 *)
JAWA BARAT,KOTA BOGOR,3271,"1,318","2,970",Desil 4 *)
JAWA BARAT,KOTA SUKABUMI,3272,"18,413","75,608",Desil 1 *)
JAWA BARAT,KOTA SUKABUMI,3272,"2,535","7,191",Desil 2 *)
JAWA BARAT,KOTA SUKABUMI,3272,"1,055","2,942",Desil 3 *)
JAWA BARAT,KOTA SUKABUMI,3272,585,"1,668",Desil 4 *)
JAWA BARAT,KOTA BANDUNG,3273,"26,423","122,987",Desil 1 *)
JAWA BARAT,KOTA BANDUNG,3273,"43,290","153,721",Desil 2 *)
JAWA BARAT,KOTA BANDUNG,3273,"29,609","89,482",Desil 3 *)
JAWA BARAT,KOTA BANDUNG,3273,"17,889","56,666",Desil 4 *)
JAWA BARAT,KOTA CIREBON,3274,"11,586","52,725",Desil 1 *)
JAWA BARAT,KOTA CIREBON,3274,"10,733","34,846",Desil 2 *)
JAWA BARAT,KOTA CIREBON,3274,"2,355","6,192",Desil 3 *)
JAWA BARAT,KOTA CIREBON,3274,"1,496","3,977",Desil 4 *)
JAWA BARAT,KOTA BEKASI,3275,"55,146","226,185",Desil 1 *)
JAWA BARAT,KOTA BEKASI,3275,"23,586","77,236",Desil 2 *)
JAWA BARAT,KOTA BEKASI,3275,"8,656","28,332",Desil 3 *)
JAWA BARAT,KOTA BEKASI,3275,"8,126","25,851",Desil 4 *)
JAWA BARAT,KOTA DEPOK,3276,"37,552","168,686",Desil 1 *)
JAWA BARAT,KOTA DEPOK,3276,"27,020","90,027",Desil 2 *)
JAWA BARAT,KOTA DEPOK,3276,"7,140","19,941",Desil 3 *)
JAWA BARAT,KOTA DEPOK,3276,"2,565","6,678",Desil 4 *)
JAWA BARAT,KOTA CIMAHI,3277,"11,800","48,579",Desil 1 *)
JAWA BARAT,KOTA CIMAHI,3277,"7,808","25,080",Desil 2 *)
JAWA BARAT,KOTA CIMAHI,3277,"2,697","8,640",Desil 3 *)
JAWA BARAT,KOTA CIMAHI,3277,"3,262","10,794",Desil 4 *)
JAWA BARAT,KOTA TASIKMALAYA,3278,"37,267","155,191",Desil 1 *)
JAWA BARAT,KOTA TASIKMALAYA,3278,"22,993","68,578",Desil 2 *)
JAWA BARAT,KOTA TASIKMALAYA,3278,"3,172","10,469",Desil 3 *)
JAWA BARAT,KOTA TASIKMALAYA,3278,"3,303","11,569",Desil 4 *)
JAWA BARAT,KOTA BANJAR,3279,"1,685","7,427",Desil 1 *)
JAWA BARAT,KOTA BANJAR,3279,"2,421","8,835",Desil 2 *)
JAWA BARAT,KOTA BANJAR,3279,"6,612","18,318",Desil 3 *)
JAWA BARAT,KOTA BANJAR,3279,"1,116","2,841",Desil 4 *)
JAWA TENGAH,CILACAP,3301,"50,312","222,351",Desil 1 *)
JAWA TENGAH,CILACAP,3301,"71,127","238,694",Desil 2 *)
JAWA TENGAH,CILACAP,3301,"62,952","179,349",Desil 3 *)
JAWA TENGAH,CILACAP,3301,"24,946","78,631",Desil 4 *)
JAWA TENGAH,BANYUMAS,3302,"91,616","380,742",Desil 1 *)
JAWA TENGAH,BANYUMAS,3302,"69,990","223,361",Desil 2 *)
JAWA TENGAH,BANYUMAS,3302,"42,914","131,605",Desil 3 *)
JAWA TENGAH,BANYUMAS,3302,"16,931","54,748",Desil 4 *)
JAWA TENGAH,PURBALINGGA,3303,"37,525","182,782",Desil 1 *)
JAWA TENGAH,PURBALINGGA,3303,"36,666","136,116",Desil 2 *)
JAWA TENGAH,PURBALINGGA,3303,"23,448","74,593",Desil 3 *)
JAWA TENGAH,PURBALINGGA,3303,"20,011","64,148",Desil 4 *)
JAWA TENGAH,BANJARNEGARA,3304,"33,637","153,119",Desil 1 *)
JAWA TENGAH,BANJARNEGARA,3304,"31,276","107,148",Desil 2 *)
JAWA TENGAH,BANJARNEGARA,3304,"32,936","93,556",Desil 3 *)
JAWA TENGAH,BANJARNEGARA,3304,"8,334","24,008",Desil 4 *)
JAWA TENGAH,KEBUMEN,3305,"39,401","192,097",Desil 1 *)
JAWA TENGAH,KEBUMEN,3305,"55,847","204,611",Desil 2 *)
JAWA TENGAH,KEBUMEN,3305,"42,649","125,950",Desil 3 *)
JAWA TENGAH,KEBUMEN,3305,"18,753","54,648",Desil 4 *)
JAWA TENGAH,PURWOREJO,3306,"22,684","91,550",Desil 1 *)
JAWA TENGAH,PURWOREJO,3306,"31,455","97,035",Desil 2 *)
JAWA TENGAH,PURWOREJO,3306,"20,228","51,713",Desil 3 *)
JAWA TENGAH,PURWOREJO,3306,"7,129","19,096",Desil 4 *)
JAWA TENGAH,WONOSOBO,3307,"24,486","101,831",Desil 1 *)
JAWA TENGAH,WONOSOBO,3307,"26,864","85,254",Desil 2 *)
JAWA TENGAH,WONOSOBO,3307,"21,101","61,084",Desil 3 *)
JAWA TENGAH,WONOSOBO,3307,"15,586","46,600",Desil 4 *)
JAWA TENGAH,MAGELANG,3308,"66,817","290,144",Desil 1 *)
JAWA TENGAH,MAGELANG,3308,"52,529","164,662",Desil 2 *)
JAWA TENGAH,MAGELANG,3308,"28,456","76,880",Desil 3 *)
JAWA TENGAH,MAGELANG,3308,"5,775","15,895",Desil 4 *)
JAWA TENGAH,BOYOLALI,3309,"17,109","63,809",Desil 1 *)
JAWA TENGAH,BOYOLALI,3309,"25,149","74,108",Desil 2 *)
JAWA TENGAH,BOYOLALI,3309,"27,530","80,958",Desil 3 *)
JAWA TENGAH,BOYOLALI,3309,"27,024","84,882",Desil 4 *)
JAWA TENGAH,KLATEN,3310,"65,161","224,974",Desil 1 *)
JAWA TENGAH,KLATEN,3310,"37,741","107,510",Desil 2 *)
JAWA TENGAH,KLATEN,3310,"31,649","90,800",Desil 3 *)
JAWA TENGAH,KLATEN,3310,"33,945","108,223",Desil 4 *)
JAWA TENGAH,SUKOHARJO,3311,"23,708","84,233",Desil 1 *)
JAWA TENGAH,SUKOHARJO,3311,"28,264","84,887",Desil 2 *)
JAWA TENGAH,SUKOHARJO,3311,"19,950","67,723",Desil 3 *)
JAWA TENGAH,SUKOHARJO,3311,"12,718","45,984",Desil 4 *)
JAWA TENGAH,WONOGIRI,3312,"29,053","113,516",Desil 1 *)
JAWA TENGAH,WONOGIRI,3312,"26,488","84,465",Desil 2 *)
JAWA TENGAH,WONOGIRI,3312,"32,531","92,154",Desil 3 *)
JAWA TENGAH,WONOGIRI,3312,"5,264","17,031",Desil 4 *)
JAWA TENGAH,KARANGANYAR,3313,"25,053","97,214",Desil 1 *)
JAWA TENGAH,KARANGANYAR,3313,"30,976","98,007",Desil 2 *)
JAWA TENGAH,KARANGANYAR,3313,"15,247","49,486",Desil 3 *)
JAWA TENGAH,KARANGANYAR,3313,"5,876","21,298",Desil 4 *)
JAWA TENGAH,SRAGEN,3314,"11,590","44,549",Desil 1 *)
JAWA TENGAH,SRAGEN,3314,"25,518","80,923",Desil 2 *)
JAWA TENGAH,SRAGEN,3314,"28,362","80,288",Desil 3 *)
JAWA TENGAH,SRAGEN,3314,"16,126","44,490",Desil 4 *)
JAWA TENGAH,GROBOGAN,3315,"65,174","206,347",Desil 1 *)
JAWA TENGAH,GROBOGAN,3315,"65,651","174,158",Desil 2 *)
JAWA TENGAH,GROBOGAN,3315,"46,030","139,888",Desil 3 *)
JAWA TENGAH,GROBOGAN,3315,"12,815","42,939",Desil 4 *)
JAWA TENGAH,BLORA,3316,"44,584","155,096",Desil 1 *)
JAWA TENGAH,BLORA,3316,"37,552","100,009",Desil 2 *)
JAWA TENGAH,BLORA,3316,"25,548","70,425",Desil 3 *)
JAWA TENGAH,BLORA,3316,"3,976","12,459",Desil 4 *)
JAWA TENGAH,REMBANG,3317,"30,628","121,732",Desil 1 *)
JAWA TENGAH,REMBANG,3317,"22,134","72,265",Desil 2 *)
JAWA TENGAH,REMBANG,3317,"20,254","62,617",Desil 3 *)
JAWA TENGAH,REMBANG,3317,"18,155","54,085",Desil 4 *)
JAWA TENGAH,PATI,3318,"91,735","314,280",Desil 1 *)
JAWA TENGAH,PATI,3318,"44,080","115,336",Desil 2 *)
JAWA TENGAH,PATI,3318,"33,295","95,161",Desil 3 *)
JAWA TENGAH,PATI,3318,"8,716","28,107",Desil 4 *)
JAWA TENGAH,KUDUS,3319,"27,220","115,148",Desil 1 *)
JAWA TENGAH,KUDUS,3319,"21,515","69,147",Desil 2 *)
JAWA TENGAH,KUDUS,3319,"5,689","15,573",Desil 3 *)
JAWA TENGAH,KUDUS,3319,"3,228","10,301",Desil 4 *)
JAWA TENGAH,JEPARA,3320,"61,512","241,021",Desil 1 *)
JAWA TENGAH,JEPARA,3320,"49,459","136,284",Desil 2 *)
JAWA TENGAH,JEPARA,3320,"36,613","110,937",Desil 3 *)
JAWA TENGAH,JEPARA,3320,"4,170","14,073",Desil 4 *)
JAWA TENGAH,DEMAK,3321,"57,260","215,424",Desil 1 *)
JAWA TENGAH,DEMAK,3321,"42,629","123,209",Desil 2 *)
JAWA TENGAH,DEMAK,3321,"29,652","94,289",Desil 3 *)
JAWA TENGAH,DEMAK,3321,"20,747","72,923",Desil 4 *)
JAWA TENGAH,SEMARANG,3322,"14,501","63,837",Desil 1 *)
JAWA TENGAH,SEMARANG,3322,"19,786","66,080",Desil 2 *)
JAWA TENGAH,SEMARANG,3322,"21,224","60,694",Desil 3 *)
JAWA TENGAH,SEMARANG,3322,"18,084","53,592",Desil 4 *)
JAWA TENGAH,TEMANGGUNG,3323,"29,787","127,315",Desil 1 *)
JAWA TENGAH,TEMANGGUNG,3323,"26,805","86,716",Desil 2 *)
JAWA TENGAH,TEMANGGUNG,3323,"20,668","61,140",Desil 3 *)
JAWA TENGAH,TEMANGGUNG,3323,"3,977","13,690",Desil 4 *)
JAWA TENGAH,KENDAL,3324,"30,418","124,623",Desil 1 *)
JAWA TENGAH,KENDAL,3324,"29,645","87,000",Desil 2 *)
JAWA TENGAH,KENDAL,3324,"21,557","59,439",Desil 3 *)
JAWA TENGAH,KENDAL,3324,"15,930","45,952",Desil 4 *)
JAWA TENGAH,BATANG,3325,"5,331","27,651",Desil 1 *)
JAWA TENGAH,BATANG,3325,"17,260","74,176",Desil 2 *)
JAWA TENGAH,BATANG,3325,"27,321","98,082",Desil 3 *)
JAWA TENGAH,BATANG,3325,"25,084","83,959",Desil 4 *)
JAWA TENGAH,PEKALONGAN,3326,"24,471","140,012",Desil 1 *)
JAWA TENGAH,PEKALONGAN,3326,"29,900","137,485",Desil 2 *)
JAWA TENGAH,PEKALONGAN,3326,"25,293","99,677",Desil 3 *)
JAWA TENGAH,PEKALONGAN,3326,"23,444","78,130",Desil 4 *)
JAWA TENGAH,PEMALANG,3327,"81,057","405,523",Desil 1 *)
JAWA TENGAH,PEMALANG,3327,"56,834","199,391",Desil 2 *)
JAWA TENGAH,PEMALANG,3327,"20,922","61,160",Desil 3 *)
JAWA TENGAH,PEMALANG,3327,"9,685","26,699",Desil 4 *)
JAWA TENGAH,TEGAL,3328,"65,794","340,148",Desil 1 *)
JAWA TENGAH,TEGAL,3328,"49,990","185,543",Desil 2 *)
JAWA TENGAH,TEGAL,3328,"38,941","107,620",Desil 3 *)
JAWA TENGAH,TEGAL,3328,"12,345","28,286",Desil 4 *)
JAWA TENGAH,BREBES,3329,"113,222","559,623",Desil 1 *)
JAWA TENGAH,BREBES,3329,"64,456","234,348",Desil 2 *)
JAWA TENGAH,BREBES,3329,"57,942","165,243",Desil 3 *)
JAWA TENGAH,BREBES,3329,"28,359","73,307",Desil 4 *)
JAWA TENGAH,KOTA MAGELANG,3371,"7,039","26,583",Desil 1 *)
JAWA TENGAH,KOTA MAGELANG,3371,878,"2,528",Desil 2 *)
JAWA TENGAH,KOTA MAGELANG,3371,725,"2,137",Desil 3 *)
JAWA TENGAH,KOTA MAGELANG,3371,495,"1,305",Desil 4 *)
JAWA TENGAH,KOTA SURAKARTA,3372,"28,980","98,874",Desil 1 *)
JAWA TENGAH,KOTA SURAKARTA,3372,"5,517","18,244",Desil 2 *)
JAWA TENGAH,KOTA SURAKARTA,3372,"3,066","10,253",Desil 3 *)
JAWA TENGAH,KOTA SURAKARTA,3372,"3,504","12,067",Desil 4 *)
JAWA TENGAH,KOTA SALATIGA,3373,"3,047","12,344",Desil 1 *)
JAWA TENGAH,KOTA SALATIGA,3373,"4,410","13,944",Desil 2 *)
JAWA TENGAH,KOTA SALATIGA,3373,981,"3,194",Desil 3 *)
JAWA TENGAH,KOTA SALATIGA,3373,732,"2,491",Desil 4 *)
JAWA TENGAH,KOTA SEMARANG,3374,"36,185","133,579",Desil 1 *)
JAWA TENGAH,KOTA SEMARANG,3374,"29,856","91,683",Desil 2 *)
JAWA TENGAH,KOTA SEMARANG,3374,"6,469","20,964",Desil 3 *)
JAWA TENGAH,KOTA SEMARANG,3374,"5,473","18,198",Desil 4 *)
JAWA TENGAH,KOTA PEKALONGAN,3375,"20,747","91,659",Desil 1 *)
JAWA TENGAH,KOTA PEKALONGAN,3375,"6,115","16,795",Desil 2 *)
JAWA TENGAH,KOTA PEKALONGAN,3375,"1,519","3,916",Desil 3 *)
JAWA TENGAH,KOTA PEKALONGAN,3375,"1,245","3,411",Desil 4 *)
JAWA TENGAH,KOTA TEGAL,3376,"4,890","24,728",Desil 1 *)
JAWA TENGAH,KOTA TEGAL,3376,"5,627","23,173",Desil 2 *)
JAWA TENGAH,KOTA TEGAL,3376,"4,755","16,542",Desil 3 *)
JAWA TENGAH,KOTA TEGAL,3376,"6,718","17,509",Desil 4 *)
DI YOGYAKARTA,KULON PROGO,3401,"17,305","49,625",Desil 1 *)
DI YOGYAKARTA,KULON PROGO,3401,"16,900","51,786",Desil 2 *)
DI YOGYAKARTA,KULON PROGO,3401,"5,299","19,152",Desil 3 *)
DI YOGYAKARTA,KULON PROGO,3401,"4,652","16,757",Desil 4 *)
DI YOGYAKARTA,BANTUL,3402,"26,352","84,893",Desil 1 *)
DI YOGYAKARTA,BANTUL,3402,"33,869","96,999",Desil 2 *)
DI YOGYAKARTA,BANTUL,3402,"23,066","77,055",Desil 3 *)
DI YOGYAKARTA,BANTUL,3402,"15,312","54,765",Desil 4 *)
DI YOGYAKARTA,GUNUNG KIDUL,3403,"12,010","56,514",Desil 1 *)
DI YOGYAKARTA,GUNUNG KIDUL,3403,"18,043","65,157",Desil 2 *)
DI YOGYAKARTA,GUNUNG KIDUL,3403,"35,703","115,660",Desil 3 *)
DI YOGYAKARTA,GUNUNG KIDUL,3403,"31,454","90,844",Desil 4 *)
DI YOGYAKARTA,SLEMAN,3404,"18,865","61,813",Desil 1 *)
DI YOGYAKARTA,SLEMAN,3404,"26,022","77,699",Desil 2 *)
DI YOGYAKARTA,SLEMAN,3404,"31,276","97,813",Desil 3 *)
DI YOGYAKARTA,SLEMAN,3404,"25,283","86,759",Desil 4 *)
DI YOGYAKARTA,KOTA YOGYAKARTA,3471,"13,076","42,184",Desil 1 *)
DI YOGYAKARTA,KOTA YOGYAKARTA,3471,"4,181","13,088",Desil 2 *)
DI YOGYAKARTA,KOTA YOGYAKARTA,3471,"5,017","16,448",Desil 3 *)
DI YOGYAKARTA,KOTA YOGYAKARTA,3471,"3,853","13,223",Desil 4 *)
JAWA TIMUR,PACITAN,3501,"12,711","46,985",Desil 1 *)
JAWA TIMUR,PACITAN,3501,"17,347","50,078",Desil 2 *)
JAWA TIMUR,PACITAN,3501,"21,183","58,161",Desil 3 *)
JAWA TIMUR,PACITAN,3501,"3,044","9,755",Desil 4 *)
JAWA TIMUR,PONOROGO,3502,"29,481","108,421",Desil 1 *)
JAWA TIMUR,PONOROGO,3502,"33,114","96,267",Desil 2 *)
JAWA TIMUR,PONOROGO,3502,"39,551","105,656",Desil 3 *)
JAWA TIMUR,PONOROGO,3502,"7,889","22,879",Desil 4 *)
JAWA TIMUR,TRENGGALEK,3503,"21,341","77,803",Desil 1 *)
JAWA TIMUR,TRENGGALEK,3503,"28,996","86,206",Desil 2 *)
JAWA TIMUR,TRENGGALEK,3503,"24,711","72,344",Desil 3 *)
JAWA TIMUR,TRENGGALEK,3503,"8,030","25,201",Desil 4 *)
JAWA TIMUR,TULUNGAGUNG,3504,"32,203","114,486",Desil 1 *)
JAWA TIMUR,TULUNGAGUNG,3504,"34,778","89,389",Desil 2 *)
JAWA TIMUR,TULUNGAGUNG,3504,"26,896","79,395",Desil 3 *)
JAWA TIMUR,TULUNGAGUNG,3504,"3,144","10,677",Desil 4 *)
JAWA TIMUR,BLITAR,3505,"12,633","54,190",Desil 1 *)
JAWA TIMUR,BLITAR,3505,"29,949","99,449",Desil 2 *)
JAWA TIMUR,BLITAR,3505,"40,965","103,921",Desil 3 *)
JAWA TIMUR,BLITAR,3505,"28,754","74,607",Desil 4 *)
JAWA TIMUR,KEDIRI,3506,"40,466","145,409",Desil 1 *)
JAWA TIMUR,KEDIRI,3506,"48,060","140,299",Desil 2 *)
JAWA TIMUR,KEDIRI,3506,"56,802","163,853",Desil 3 *)
JAWA TIMUR,KEDIRI,3506,"9,754","33,759",Desil 4 *)
JAWA TIMUR,MALANG,3507,"54,275","214,302",Desil 1 *)
JAWA TIMUR,MALANG,3507,"78,098","231,396",Desil 2 *)
JAWA TIMUR,MALANG,3507,"73,304","205,319",Desil 3 *)
JAWA TIMUR,MALANG,3507,"6,737","21,940",Desil 4 *)
JAWA TIMUR,LUMAJANG,3508,"17,833","85,222",Desil 1 *)
JAWA TIMUR,LUMAJANG,3508,"33,446","123,842",Desil 2 *)
JAWA TIMUR,LUMAJANG,3508,"50,382","144,317",Desil 3 *)
JAWA TIMUR,LUMAJANG,3508,"31,035","71,396",Desil 4 *)
JAWA TIMUR,JEMBER,3509,"70,489","291,202",Desil 1 *)
JAWA TIMUR,JEMBER,3509,"107,701","315,325",Desil 2 *)
JAWA TIMUR,JEMBER,3509,"107,340","255,778",Desil 3 *)
JAWA TIMUR,JEMBER,3509,"9,760","30,251",Desil 4 *)
JAWA TIMUR,BANYUWANGI,3510,"33,366","129,812",Desil 1 *)
JAWA TIMUR,BANYUWANGI,3510,"46,076","137,016",Desil 2 *)
JAWA TIMUR,BANYUWANGI,3510,"55,134","124,830",Desil 3 *)
JAWA TIMUR,BANYUWANGI,3510,"48,116","113,890",Desil 4 *)
JAWA TIMUR,BONDOWOSO,3511,"59,251","204,225",Desil 1 *)
JAWA TIMUR,BONDOWOSO,3511,"42,354","112,248",Desil 2 *)
JAWA TIMUR,BONDOWOSO,3511,"40,302","81,035",Desil 3 *)
JAWA TIMUR,BONDOWOSO,3511,"10,441","23,097",Desil 4 *)
JAWA TIMUR,SITUBONDO,3512,"21,622","75,520",Desil 1 *)
JAWA TIMUR,SITUBONDO,3512,"29,846","79,728",Desil 2 *)
JAWA TIMUR,SITUBONDO,3512,"35,582","70,535",Desil 3 *)
JAWA TIMUR,SITUBONDO,3512,"22,142","42,230",Desil 4 *)
JAWA TIMUR,PROBOLINGGO,3513,"120,231","386,718",Desil 1 *)
JAWA TIMUR,PROBOLINGGO,3513,"48,531","133,245",Desil 2 *)
JAWA TIMUR,PROBOLINGGO,3513,"10,111","32,043",Desil 3 *)
JAWA TIMUR,PROBOLINGGO,3513,"5,480","17,990",Desil 4 *)
JAWA TIMUR,PASURUAN,3514,"63,512","254,379",Desil 1 *)
JAWA TIMUR,PASURUAN,3514,"59,572","177,694",Desil 2 *)
JAWA TIMUR,PASURUAN,3514,"52,777","124,112",Desil 3 *)
JAWA TIMUR,PASURUAN,3514,"22,708","60,275",Desil 4 *)
JAWA TIMUR,SIDOARJO,3515,"36,010","123,052",Desil 1 *)
JAWA TIMUR,SIDOARJO,3515,"32,343","102,354",Desil 2 *)
JAWA TIMUR,SIDOARJO,3515,"29,950","101,127",Desil 3 *)
JAWA TIMUR,SIDOARJO,3515,"18,933","67,194",Desil 4 *)
JAWA TIMUR,MOJOKERTO,3516,"7,558","36,854",Desil 1 *)
JAWA TIMUR,MOJOKERTO,3516,"19,401","78,287",Desil 2 *)
JAWA TIMUR,MOJOKERTO,3516,"26,867","90,439",Desil 3 *)
JAWA TIMUR,MOJOKERTO,3516,"26,003","74,600",Desil 4 *)
JAWA TIMUR,JOMBANG,3517,"30,704","118,956",Desil 1 *)
JAWA TIMUR,JOMBANG,3517,"44,654","144,308",Desil 2 *)
JAWA TIMUR,JOMBANG,3517,"42,155","114,494",Desil 3 *)
JAWA TIMUR,JOMBANG,3517,"34,567","110,029",Desil 4 *)
JAWA TIMUR,NGANJUK,3518,"63,931","228,851",Desil 1 *)
JAWA TIMUR,NGANJUK,3518,"44,225","116,666",Desil 2 *)
JAWA TIMUR,NGANJUK,3518,"30,326","93,455",Desil 3 *)
JAWA TIMUR,NGANJUK,3518,"7,709","26,555",Desil 4 *)
JAWA TIMUR,MADIUN,3519,"9,658","33,889",Desil 1 *)
JAWA TIMUR,MADIUN,3519,"20,320","61,473",Desil 2 *)
JAWA TIMUR,MADIUN,3519,"22,776","52,948",Desil 3 *)
JAWA TIMUR,MADIUN,3519,"20,464","54,500",Desil 4 *)
JAWA TIMUR,MAGETAN,3520,"9,205","38,505",Desil 1 *)
JAWA TIMUR,MAGETAN,3520,"20,157","64,730",Desil 2 *)
JAWA TIMUR,MAGETAN,3520,"20,741","54,669",Desil 3 *)
JAWA TIMUR,MAGETAN,3520,"11,625","33,020",Desil 4 *)
JAWA TIMUR,NGAWI,3521,"18,931","77,833",Desil 1 *)
JAWA TIMUR,NGAWI,3521,"28,703","92,264",Desil 2 *)
JAWA TIMUR,NGAWI,3521,"41,010","116,022",Desil 3 *)
JAWA TIMUR,NGAWI,3521,"30,141","77,803",Desil 4 *)
JAWA TIMUR,BOJONEGORO,3522,"38,048","149,138",Desil 1 *)
JAWA TIMUR,BOJONEGORO,3522,"46,075","143,678",Desil 2 *)
JAWA TIMUR,BOJONEGORO,3522,"47,370","130,582",Desil 3 *)
JAWA TIMUR,BOJONEGORO,3522,"33,128","102,447",Desil 4 *)
JAWA TIMUR,TUBAN,3523,"14,485","68,385",Desil 1 *)
JAWA TIMUR,TUBAN,3523,"29,064","112,447",Desil 2 *)
JAWA TIMUR,TUBAN,3523,"44,351","146,596",Desil 3 *)
JAWA TIMUR,TUBAN,3523,"36,946","90,718",Desil 4 *)
JAWA TIMUR,LAMONGAN,3524,"13,349","67,124",Desil 1 *)
JAWA TIMUR,LAMONGAN,3524,"27,519","110,718",Desil 2 *)
JAWA TIMUR,LAMONGAN,3524,"33,621","115,677",Desil 3 *)
JAWA TIMUR,LAMONGAN,3524,"40,691","124,840",Desil 4 *)
JAWA TIMUR,GRESIK,3525,"20,737","91,443",Desil 1 *)
JAWA TIMUR,GRESIK,3525,"25,846","92,248",Desil 2 *)
JAWA TIMUR,GRESIK,3525,"38,175","128,319",Desil 3 *)
JAWA TIMUR,GRESIK,3525,"11,063","37,042",Desil 4 *)
JAWA TIMUR,BANGKALAN,3526,"59,465","278,901",Desil 1 *)
JAWA TIMUR,BANGKALAN,3526,"34,112","97,926",Desil 2 *)
JAWA TIMUR,BANGKALAN,3526,"29,048","67,817",Desil 3 *)
JAWA TIMUR,BANGKALAN,3526,"5,464","15,641",Desil 4 *)
JAWA TIMUR,SAMPANG,3527,"39,480","207,877",Desil 1 *)
JAWA TIMUR,SAMPANG,3527,"41,633","159,425",Desil 2 *)
JAWA TIMUR,SAMPANG,3527,"32,941","97,712",Desil 3 *)
JAWA TIMUR,SAMPANG,3527,"22,217","57,918",Desil 4 *)
JAWA TIMUR,PAMEKASAN,3528,"30,131","152,050",Desil 1 *)
JAWA TIMUR,PAMEKASAN,3528,"38,570","143,563",Desil 2 *)
JAWA TIMUR,PAMEKASAN,3528,"37,351","106,159",Desil 3 *)
JAWA TIMUR,PAMEKASAN,3528,"18,475","40,433",Desil 4 *)
JAWA TIMUR,SUMENEP,3529,"43,063","189,118",Desil 1 *)
